Kode Provinsi,Provinsi,kode kabupaten,Kabupaten,kode kecamatan,Kecamatan,kode desa,Desa
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,DEDAI KANAN
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,SUNGAI TAPANG
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,GANDIS HULU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,BELINYUK SIBAU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,TERUSAN
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,HULU DEDAI
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,APIN BARU
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,JANGKANG
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,MENGKIRAI JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,SAMAK
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,TANJUNG
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,BATU LANDUNG
61,KALIMANTAN BARAT,6105,SINTANG,,DEDAI,,MANYAM
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NATAI TEBEDAK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,JAMBU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NANGA MAU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,MENTUNAI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,TUGUK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NYANGKOM
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NANGA TIKAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,KERAPA SEPAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,PELAIK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,TERTUNG MAU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,PAKAK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,MELINGKAT
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI BUAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI SINTANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI GARONG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,PAOH DESA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,JAYA SAKTI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,MEKAR MANDIRI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,LANDAU BERINGIN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,KARYA BARU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,BUKIT SEGALOH
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,ENGKERANGAN
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,LALANG INGGAR
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,LINGGAM PERMAI
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI MENUANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NATAI LESUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,MENGKIRAI 
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,TANJUNG KELILING
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,KEMPAS RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,BULUK JEGARA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,BULUK PANJANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,TANJUNG PUTAR
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,IPOH EMANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,BEGENDANG MAL
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI RANAP
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,LENGKONG BINDU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NANGA LIDAU
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI EMANG
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI MERAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,SUNGAI PENGGA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,BATU NETAK
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,NERAN BAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KAYAN HILIR,,MONBAI BEGUNUNK
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,KEBONG
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,MERPAK
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,NANGA LEBANG
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,SUNGAI MARAM
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,ENSAID PANJANG
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,BANING PANJANG
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,PELIMPING
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,SEPAN LEBANG
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,SUNGAI PUKAT
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,BENGKUANG
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,GEMBA RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,KARYA JAYA BHAKTI
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,MANDIRI JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,LANDAU KODAM
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,SUNGAI LABI
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,SUNGAI LAIS
61,KALIMANTAN BARAT,6105,SINTANG,,KELAM PERMAI,,KELAM SEJAHTERA
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,TELAGA SATU
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,TELAGA DUA
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,BINAI HILIR
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,DAK JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,AMPAR BEDANG
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,MENSIKU
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,BINJAI HULU
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,SUNGAI RISAP
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,EMPAKA KABIAU RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,SUNGAI RISAP MENSIKU BERSATU
61,KALIMANTAN BARAT,6105,SINTANG,,BINJAI HULU,,SIMBA RAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,SEMUNTAI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,NANGA SEJIRAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,SETUNGKUP
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,NANGA KETUNGAU
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,KENUAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,SUNGAI DERAS
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,NANGA MERKAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,SUNGAI MALI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,AIR NYURUK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,SEMAJAU MEKAR
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,BAUNG SENGATAP
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,TANJUNG BAUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,SENIBUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,BELUH MULYO
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,BATU AMPAR
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,BUKIT SIDIN PERMAI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,BETUNG PERMAI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,JENTAWANG HILIR
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,BATU NYADI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,RATU DAMAI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,LEPUNG PANTAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,PAMPANG DUA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,MUNGGUK KELAPA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HILIR,,MAUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,BEGELANG JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,SUMBER SARI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,PANGGI AGUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,KERTA SARI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,ARGO MULYO
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,TIRTA KARYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,PANDING JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,TANJUNG SARI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,WIRAYUDA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,SWADAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,MARGAHAYU
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,GUT JAYA BHAKTI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,WANA BHAKTI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,LANDAU BUAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,KAYU DUJUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,SENANGAN KECIL
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,SUNGAI AREH
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,MUNGGUK GELOMBANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,MUNGGUK LAWANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,NANGA KELAPAN
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,PANGGI RUGUK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,BAKTI SENABUNG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,ENGKITAN
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,LANDAU TEMIANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,PADUNG KUMANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,RADIN JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,SENANGAN JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,KUBU BERANGAN
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU TENGAH,,SEMAREH
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SUNGAI SERIA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SEPILUK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SEBADAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,EMPURA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SUAK MEDANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,NANGA BAYAN
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,JASA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SENANING
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,RASAU
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SUNGAI BUGAU
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,NANGA BUGAU
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,EMPUNAK TAPANG KELADAN
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SEBETUNG PALUK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,MUAKAN PETINGGI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,NANGA SEBAWANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SEKAIH
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,BEKUAN LUYANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SUNGAI PISAU
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,MUNGGUK ENTAWAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,EMBALEH
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SUNGAI KELIK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,IDAI
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SEBULUH
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,RIAM SEJAWAK
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,ENGKERUH
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,UJUNG KEMPAS
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SUNGAI MAWANG
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,NERACI JAYA
61,KALIMANTAN BARAT,6105,SINTANG,,KETUNGAU HULU,,SEJAWAK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,BONGKONG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,NANGA NUAR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,SETUNGGUL
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,SUNGAI SENA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,MIAU MERAH
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,PANGERAN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,BARU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,PERIGI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,PENAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,SEBERU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,SENTABAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,RUMBIH
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HILIR,,BUKIT PENAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,NANGA NGERI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,LANDAU BADAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,NANGA LUNGU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,NANGA LUAN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,BELIMBING
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,NANGA DANGKAN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,RIAM TAPANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,DANGKAN 
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,LEBAK NAJAH
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,PERJUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,LANDAU RANTAU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,ENTEBI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,SELANGKAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,SILAT HULU,,SELIMU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,PARANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,LUBUK ANTUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,NANGA TEPUAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,LANDAU KUMPANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,NANGA YEN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,KELAKAR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,BUGANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,MENTAWIT
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,TANI MAKMUR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,SIMPANG SENARA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,BERINGIN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,SEJAHTERA MANDIRI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,MUBUNG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,TUNAS MUDA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,HULU GURUNG,,KARYA MANDIRI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,NANGA DUA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,SELAUP
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,NANGA SEMANGUT
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,TEMUYUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,NANGA SURUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,RIAM PIYANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,NANGA PAYANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,BATU TIGA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,SEMANGUT UTARA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,SEGITAK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,NANGA KELIBANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,SUNGAI BESAR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,BAKONG PERMAI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,BERINGIN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HULU,,PANTAS BERSATU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,TANJUNG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,KEPALA GURUNG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,SUKA MAJU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,TEKALONG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,NANGA MENTEBAH
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,TANJUNG INTAN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,TANGAI JAYA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,MENTEBAH,,MENAREN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,NANGA MANDAY
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,JELEMUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,BIKA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,TELUK SINDUR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,PENYELUANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,JONGKONG MANDAY
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,MELAPI MANDAY
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BIKA,,BIKA HULU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,NANGA RAUN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,BAHENAP
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,NANGA LEBANGAN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,NANGA SEBINTANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,NANGA KALIS
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,NANGA DANAU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,NANGA TUBUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,RANTAU KALIS
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,KENSURAY
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,KALIS RAYA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,TEKUDAK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,SEMERANTAU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,TAPANG DA`AN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,SEGIAM
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,PENIUNG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,RIBANG KADENG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,KALIS,,RANTAU BUMBUN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,INGKO` TAMBE
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,SAYUT
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,SUKA MAJU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,CEMPAKA BARU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,BERINGIN JAYA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,BUNGAN JAYA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,TANJUNGLOKANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,URANG UNSA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,KEREHO
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,KEDAMIN HULU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,KEDAMIN HILIR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,SUNGAI ULUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,JARAS
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,MELAPI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,KEDAMIN DARAT
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,PUTUSSIBAU SELATAN,,TANJUNG JATI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,NANGA EMBALOH
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,KELILING SEMULUNG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,LAWIK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,NANGA LAUK
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,NANGA PALIN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,KIRIN NANGKA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,PALA PINTAS
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,UJUNG BAYUR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,EMBALOH HILIR,,BELATUNG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,NANGA TUAN
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,BUNUT HULU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,BUNUT HILIR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,TELUK AUR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,UJUNG PANDANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,EMPANGAU
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,TEMBANG
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,BUNUT TENGAH
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,ENTIBAB
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,KAPUAS RAYA
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BUNUT HILIR,,EMPANGAU HILIR
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BOYAN TANJUNG,,SRI WANGI
61,KALIMANTAN BARAT,6106,KAPUAS HULU,,BOYAN TANJUNG,,NANGA SANGAN
